Timestep,SecondaryStratumID,TransitionGroupID,Amount,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2051,Tulare,Ag Contraction: Cropland,557.2694839166667,Iteration and Timestep,523.8103490463234,17.806184000000002,1750.469293
2061,Tulare,Ag Contraction: Cropland,557.2694839166667,Iteration and Timestep,523.8103490463234,17.806184000000002,1750.469293
2071,Tulare,Ag Contraction: Cropland,557.2694839166667,Iteration and Timestep,523.8103490463234,17.806184000000002,1750.469293
2081,Tulare,Ag Contraction: Cropland,557.2694839166667,Iteration and Timestep,523.8103490463234,17.806184000000002,1750.469293
2091,Tulare,Ag Contraction: Cropland,557.2694839166667,Iteration and Timestep,523.8103490463234,17.806184000000002,1750.469293
2017,Tuolumne,Ag Contraction: Cropland,0.2,Iteration and Timestep,0.1,0,0.4
2021,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2031,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2041,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2051,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2061,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2071,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2081,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2091,Tuolumne,Ag Contraction: Cropland,0,Iteration and Timestep,0,0,0
2017,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2021,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2031,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2041,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2051,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2061,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2071,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2081,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2091,Ventura,Ag Contraction: Cropland,346.15828725,Iteration and Timestep,358.5465238008072,27.113961999999997,1270.916383
2017,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2021,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2031,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2041,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2051,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2061,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2071,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2081,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2091,Yolo,Ag Contraction: Cropland,1225.1700030833333,Iteration and Timestep,668.0513719929401,221.565585,2513.707089
2017,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2021,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2031,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2041,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2051,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2061,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2071,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2081,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
2091,Yuba,Ag Contraction: Cropland,363.205685,Iteration and Timestep,258.8543703378201,5.260917999999999,842.151566
