Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2004,Northern Basin and Range,Management: Forest Clearcut,Forest Harvest,2004,2004,5200
2004,Sonoran Basin and Range,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Acadian Plains and Hills,Management: Forest Clearcut,Forest Harvest,2004,2004,14300
2004,Eastern Great Lakes Lowlands,Management: Forest Clearcut,Forest Harvest,2004,2004,700
2004,Atlantic Coastal Pine Barrens,Management: Forest Clearcut,Forest Harvest,2004,2004,1200
2004,Southern California/Northern Baja Coast,Management: Forest Clearcut,Forest Harvest,2004,2004,500
2005,Coast Range,Management: Forest Clearcut,Forest Harvest,2005,2005,60100
2005,Puget Lowland,Management: Forest Clearcut,Forest Harvest,2005,2005,8100
2005,Willamette Valley,Management: Forest Clearcut,Forest Harvest,2005,2005,6100
2005,Cascades,Management: Forest Clearcut,Forest Harvest,2005,2005,49700
2005,Sierra Nevada,Management: Forest Clearcut,Forest Harvest,2005,2005,22400
2005,Central California Foothills and Coastal Mountains,Management: Forest Clearcut,Forest Harvest,2005,2005,1000
2005,Central California Valley,Management: Forest Clearcut,Forest Harvest,2005,2005,100
2005,Southern California Mountains,Management: Forest Clearcut,Forest Harvest,2005,2005,4300
2005,Eastern Cascades Slopes and Foothills,Management: Forest Clearcut,Forest Harvest,2005,2005,22900
2005,Columbia Plateau,Management: Forest Clearcut,Forest Harvest,2005,2005,500
2005,Blue Mountains,Management: Forest Clearcut,Forest Harvest,2005,2005,11700
2005,Snake River Plain,Management: Forest Clearcut,Forest Harvest,2005,2005,100
2005,Central Basin and Range,Management: Forest Clearcut,Forest Harvest,2005,2005,2400
2005,Mojave Basin and Range,Management: Forest Clearcut,Forest Harvest,2005,2005,100
2005,Northern Rockies,Management: Forest Clearcut,Forest Harvest,2005,2005,57700
2005,Idaho Batholith,Management: Forest Clearcut,Forest Harvest,2005,2005,5300
2005,Middle Rockies,Management: Forest Clearcut,Forest Harvest,2005,2005,18900
2005,Wyoming Basin,Management: Forest Clearcut,Forest Harvest,2005,2005,2900
2005,Wasatch and Uinta Mountains,Management: Forest Clearcut,Forest Harvest,2005,2005,4000
2005,Colorado Plateaus,Management: Forest Clearcut,Forest Harvest,2005,2005,2900
2005,Southern Rockies,Management: Forest Clearcut,Forest Harvest,2005,2005,10000
2005,Arizona/New Mexico Plateau,Management: Forest Clearcut,Forest Harvest,2005,2005,100
2005,Arizona/New Mexico Mountains,Management: Forest Clearcut,Forest Harvest,2005,2005,6600
2005,Chihuahuan Deserts,Management: Forest Clearcut,Forest Harvest,2005,2005,400
2005,High Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Southwestern Tablelands,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Central Great Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Flint Hills,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Cross Timbers,Management: Forest Clearcut,Forest Harvest,2005,2005,400
2005,Edwards Plateau,Management: Forest Clearcut,Forest Harvest,2005,2005,1800
2005,Southern Texas Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Texas Blackland Prairies,Management: Forest Clearcut,Forest Harvest,2005,2005,600
2005,East Central Texas Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,3900
2005,Western Gulf Coastal Plain,Management: Forest Clearcut,Forest Harvest,2005,2005,15100
2005,South Central Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,191200
2005,Ouachita Mountains,Management: Forest Clearcut,Forest Harvest,2005,2005,100
2005,Arkansas Valley,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Boston Mountains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Ozark Highlands,Management: Forest Clearcut,Forest Harvest,2005,2005,3400
2005,Central Irregular Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Canadian Rockies,Management: Forest Clearcut,Forest Harvest,2005,2005,3100
2005,Northwestern Glaciated Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Northwestern Great Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,3300
2005,Nebraska Sand Hills,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Piedmont,Management: Forest Clearcut,Forest Harvest,2005,2005,108200
2005,Northern Glaciated Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Western Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,800
2005,Lake Agassiz Plain,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Northern Minnesota Wetlands,Management: Forest Clearcut,Forest Harvest,2005,2005,1200
2005,Northern Lakes and Forests,Management: Forest Clearcut,Forest Harvest,2005,2005,36700
2005,North Central Hardwood Forests,Management: Forest Clearcut,Forest Harvest,2005,2005,2900
2005,Driftless Area,Management: Forest Clearcut,Forest Harvest,2005,2005,600
2005,Southeastern Wisconsin Till Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,0
2005,Central Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,100
2005,Eastern Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,300
2005,Southern Michigan/Northern Indiana Drift Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,1100
2005,Huron/Erie Lake Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,300
2005,Northeastern Highlands,Management: Forest Clearcut,Forest Harvest,2005,2005,20100
2005,Northeastern Coastal Zone,Management: Forest Clearcut,Forest Harvest,2005,2005,2600
2005,Northern Allegheny Plateau,Management: Forest Clearcut,Forest Harvest,2005,2005,1400
2005,Erie Drift Plain,Management: Forest Clearcut,Forest Harvest,2005,2005,900
2005,North Central Appalachians,Management: Forest Clearcut,Forest Harvest,2005,2005,6800
2005,Middle Atlantic Coastal Plain,Management: Forest Clearcut,Forest Harvest,2005,2005,65000
2005,Northern Piedmont,Management: Forest Clearcut,Forest Harvest,2005,2005,1000
2005,Southeastern Plains,Management: Forest Clearcut,Forest Harvest,2005,2005,292200
2005,Blue Ridge,Management: Forest Clearcut,Forest Harvest,2005,2005,3800
2005,Ridge and Valley,Management: Forest Clearcut,Forest Harvest,2005,2005,14200
2005,Southwestern Appalachians,Management: Forest Clearcut,Forest Harvest,2005,2005,21100
2005,Central Appalachians,Management: Forest Clearcut,Forest Harvest,2005,2005,10100
2005,Western Allegheny Plateau,Management: Forest Clearcut,Forest Harvest,2005,2005,4400
