SecondaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionTypeID
Plumas,Management: Forest Clearcut,Forest Harvest,2001,2001,100,Iteration and Timestep,50,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2002,2002,300,Iteration and Timestep,150,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2003,2003,600,Iteration and Timestep,300,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2004,2004,300,Iteration and Timestep,150,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2005,2005,2900,Iteration and Timestep,1450,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2006,2006,200,Iteration and Timestep,100,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2007,2007,1100,Iteration and Timestep,550,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2008,2008,800,Iteration and Timestep,400,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2009,2009,500,Iteration and Timestep,250,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Plumas,Management: Forest Clearcut,Forest Harvest,2011,2011,400,Iteration and Timestep,200,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2012,2012,200,Iteration and Timestep,100,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2013,2013,200,Iteration and Timestep,100,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Plumas,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Plumas,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2007,2007,500,Iteration and Timestep,250,Normal
Riverside,Management: Forest Clearcut,Forest Harvest,2008,2008,500,Iteration and Timestep,250,Normal
Riverside,Management: Forest Clearcut,Forest Harvest,2009,2009,100,Iteration and Timestep,50,Normal
Riverside,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
Riverside,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2013,2013,100,Iteration and Timestep,50,Normal
Riverside,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Riverside,Management: Forest Clearcut,Forest Harvest,2016,2016,200,Iteration and Timestep,100,Normal
Sacramento,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Sacramento,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
San Benito,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2003,2003,100,Iteration and Timestep,50,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2004,2004,200,Iteration and Timestep,100,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2005,2005,200,Iteration and Timestep,100,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2006,2006,400,Iteration and Timestep,200,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2007,2007,600,Iteration and Timestep,300,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2008,2008,300,Iteration and Timestep,150,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2013,2013,300,Iteration and Timestep,150,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2014,2014,100,Iteration and Timestep,50,Normal
San Bernardino,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
San Bernardino,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2004,2004,500,Iteration and Timestep,250,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2005,2005,100,Iteration and Timestep,50,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2006,2006,200,Iteration and Timestep,100,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2007,2007,100,Iteration and Timestep,50,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2009,2009,100,Iteration and Timestep,50,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2013,2013,200,Iteration and Timestep,100,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2014,2014,200,Iteration and Timestep,100,Normal
San Diego,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
San Diego,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
San Francisco,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
San Joaquin,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2011,2011,1100,Iteration and Timestep,550,Normal
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
San Luis Obispo,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
San Mateo,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Santa Barbara,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Santa Clara,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2012,2012,100,Iteration and Timestep,50,Normal
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Santa Cruz,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Shasta,Management: Forest Clearcut,Forest Harvest,1999,1999,200,Iteration and Timestep,100,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Shasta,Management: Forest Clearcut,Forest Harvest,2001,2001,100,Iteration and Timestep,50,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2002,2002,500,Iteration and Timestep,250,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2003,2003,100,Iteration and Timestep,50,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2004,2004,600,Iteration and Timestep,300,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2005,2005,2100,Iteration and Timestep,1050,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2006,2006,300,Iteration and Timestep,150,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2007,2007,700,Iteration and Timestep,350,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2008,2008,600,Iteration and Timestep,300,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2009,2009,2200,Iteration and Timestep,1100,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2010,2010,300,Iteration and Timestep,150,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Shasta,Management: Forest Clearcut,Forest Harvest,2012,2012,700,Iteration and Timestep,350,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2013,2013,200,Iteration and Timestep,100,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2014,2014,100,Iteration and Timestep,50,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2015,2015,500,Iteration and Timestep,250,Normal
Shasta,Management: Forest Clearcut,Forest Harvest,2016,2016,200,Iteration and Timestep,100,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2000,2000,400,Iteration and Timestep,200,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2001,2001,100,Iteration and Timestep,50,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2003,2003,200,Iteration and Timestep,100,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2004,2004,300,Iteration and Timestep,150,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2005,2005,800,Iteration and Timestep,400,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2006,2006,700,Iteration and Timestep,350,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2007,2007,300,Iteration and Timestep,150,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2008,2008,200,Iteration and Timestep,100,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2009,2009,200,Iteration and Timestep,100,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2012,2012,100,Iteration and Timestep,50,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2013,2013,100,Iteration and Timestep,50,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2015,2015,100,Iteration and Timestep,50,Normal
Sierra Valley,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Siskiyou,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Siskiyou,Management: Forest Clearcut,Forest Harvest,2000,2000,300,Iteration and Timestep,150,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2001,2001,300,Iteration and Timestep,150,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2002,2002,200,Iteration and Timestep,100,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2003,2003,300,Iteration and Timestep,150,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2004,2004,400,Iteration and Timestep,200,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2005,2005,500,Iteration and Timestep,250,Normal
