Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2004,Idaho Batholith,Insect: High Severity,Insect,2004,2004,4600
2004,Middle Rockies,Insect: High Severity,Insect,2004,2004,15700
2004,Wyoming Basin,Insect: High Severity,Insect,2004,2004,6900
2004,Wasatch and Uinta Mountains,Insect: High Severity,Insect,2004,2004,21400
2004,Colorado Plateaus,Insect: High Severity,Insect,2004,2004,52600
2004,Southern Rockies,Insect: High Severity,Insect,2004,2004,41300
2004,Arizona/New Mexico Plateau,Insect: High Severity,Insect,2004,2004,12600
2004,Arizona/New Mexico Mountains,Insect: High Severity,Insect,2004,2004,12900
2004,Chihuahuan Deserts,Insect: High Severity,Insect,2004,2004,0
2004,High Plains,Insect: High Severity,Insect,2004,2004,0
2004,Southwestern Tablelands,Insect: High Severity,Insect,2004,2004,800
2004,Central Great Plains,Insect: High Severity,Insect,2004,2004,0
2004,Flint Hills,Insect: High Severity,Insect,2004,2004,0
2004,Cross Timbers,Insect: High Severity,Insect,2004,2004,0
2004,Edwards Plateau,Insect: High Severity,Insect,2004,2004,0
2004,Southern Texas Plains,Insect: High Severity,Insect,2004,2004,0
2004,Texas Blackland Prairies,Insect: High Severity,Insect,2004,2004,0
2004,East Central Texas Plains,Insect: High Severity,Insect,2004,2004,0
2004,Western Gulf Coastal Plain,Insect: High Severity,Insect,2004,2004,0
2004,South Central Plains,Insect: High Severity,Insect,2004,2004,0
2004,Ouachita Mountains,Insect: High Severity,Insect,2004,2004,0
2004,Arkansas Valley,Insect: High Severity,Insect,2004,2004,0
2004,Boston Mountains,Insect: High Severity,Insect,2004,2004,0
2004,Ozark Highlands,Insect: High Severity,Insect,2004,2004,0
2004,Central Irregular Plains,Insect: High Severity,Insect,2004,2004,0
2004,Canadian Rockies,Insect: High Severity,Insect,2004,2004,300
2004,Northwestern Glaciated Plains,Insect: High Severity,Insect,2004,2004,0
2004,Northwestern Great Plains,Insect: High Severity,Insect,2004,2004,0
2004,Nebraska Sand Hills,Insect: High Severity,Insect,2004,2004,0
2004,Piedmont,Insect: High Severity,Insect,2004,2004,100
2004,Northern Glaciated Plains,Insect: High Severity,Insect,2004,2004,0
2004,Western Corn Belt Plains,Insect: High Severity,Insect,2004,2004,0
2004,Lake Agassiz Plain,Insect: High Severity,Insect,2004,2004,0
2004,Northern Minnesota Wetlands,Insect: High Severity,Insect,2004,2004,0
2004,Northern Lakes and Forests,Insect: High Severity,Insect,2004,2004,0
2004,North Central Hardwood Forests,Insect: High Severity,Insect,2004,2004,0
2004,Driftless Area,Insect: High Severity,Insect,2004,2004,0
2004,Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2004,2004,0
2004,Central Corn Belt Plains,Insect: High Severity,Insect,2004,2004,0
2004,Eastern Corn Belt Plains,Insect: High Severity,Insect,2004,2004,0
2004,Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2004,2004,0
2004,Huron/Erie Lake Plains,Insect: High Severity,Insect,2004,2004,0
2004,Northeastern Highlands,Insect: High Severity,Insect,2004,2004,16000
2004,Northeastern Coastal Zone,Insect: High Severity,Insect,2004,2004,1100
2004,Northern Allegheny Plateau,Insect: High Severity,Insect,2004,2004,1200
2004,Erie Drift Plain,Insect: High Severity,Insect,2004,2004,1600
2004,North Central Appalachians,Insect: High Severity,Insect,2004,2004,0
2004,Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2004,2004,1800
2004,Northern Piedmont,Insect: High Severity,Insect,2004,2004,0
2004,Southeastern Plains,Insect: High Severity,Insect,2004,2004,0
2004,Blue Ridge,Insect: High Severity,Insect,2004,2004,1000
2004,Ridge and Valley,Insect: High Severity,Insect,2004,2004,1300
2004,Southwestern Appalachians,Insect: High Severity,Insect,2004,2004,0
2004,Central Appalachians,Insect: High Severity,Insect,2004,2004,0
2004,Western Allegheny Plateau,Insect: High Severity,Insect,2004,2004,0
2004,Interior Plateau,Insect: High Severity,Insect,2004,2004,0
2004,Interior River Valleys and Hills,Insect: High Severity,Insect,2004,2004,0
2004,Mississippi Alluvial Plain,Insect: High Severity,Insect,2004,2004,0
2004,Mississippi Valley Loess Plains,Insect: High Severity,Insect,2004,2004,0
2004,Southern Coastal Plain,Insect: High Severity,Insect,2004,2004,10000
2004,Southern Florida Coastal Plain,Insect: High Severity,Insect,2004,2004,0
2004,North Cascades,Insect: High Severity,Insect,2004,2004,18300
2004,Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2004,2004,5400
2004,Madrean Archipelago,Insect: High Severity,Insect,2004,2004,300
2004,Northern Basin and Range,Insect: High Severity,Insect,2004,2004,500
2004,Sonoran Basin and Range,Insect: High Severity,Insect,2004,2004,0
2004,Acadian Plains and Hills,Insect: High Severity,Insect,2004,2004,0
2004,Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2004,2004,2000
2004,Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2004,2004,0
2004,Southern California/Northern Baja Coast,Insect: High Severity,Insect,2004,2004,500
2005,Coast Range,Insect: High Severity,Insect,2005,2005,300
2005,Puget Lowland,Insect: High Severity,Insect,2005,2005,100
2005,Willamette Valley,Insect: High Severity,Insect,2005,2005,0
2005,Cascades,Insect: High Severity,Insect,2005,2005,14900
2005,Sierra Nevada,Insect: High Severity,Insect,2005,2005,20400
2005,Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2005,2005,0
2005,Central California Valley,Insect: High Severity,Insect,2005,2005,0
2005,Southern California Mountains,Insect: High Severity,Insect,2005,2005,800
2005,Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2005,2005,16300
2005,Columbia Plateau,Insect: High Severity,Insect,2005,2005,0
2005,Blue Mountains,Insect: High Severity,Insect,2005,2005,0
2005,Snake River Plain,Insect: High Severity,Insect,2005,2005,0
2005,Central Basin and Range,Insect: High Severity,Insect,2005,2005,0
2005,Mojave Basin and Range,Insect: High Severity,Insect,2005,2005,200
2005,Northern Rockies,Insect: High Severity,Insect,2005,2005,23400
