Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,,,Agriculture: Cropland,,Shrubland: Greasewood,,,Ag Contraction: Cropland to Shrubland: Greasewood,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Low Sagebrush,,,Ag Contraction: Cropland to Shrubland: Low Sagebrush,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Mesquite,,,Ag Contraction: Cropland to Shrubland: Mesquite,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Pacific Coastal Shrub,,,Ag Contraction: Cropland to Shrubland: Pacific Coastal Shrub,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Pinyon Juniper Shrubland,,,Ag Contraction: Cropland to Shrubland: Pinyon Juniper Shrubland,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Pocosin,,,Ag Contraction: Cropland to Shrubland: Pocosin,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Salt Desert Scrub,,,Ag Contraction: Cropland to Shrubland: Salt Desert Scrub,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Sand Shrubland,,,Ag Contraction: Cropland to Shrubland: Sand Shrubland,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Succulent,,,Ag Contraction: Cropland to Shrubland: Succulent,1,,,,,,,,
,,,Agriculture: Cropland,,Wetland: Herbaceous,,,Ag Contraction: Cropland to Wetland: Herbaceous,1,,,,,,,,
,,,Agriculture: Cropland,,Wetland: Woody,,,Ag Contraction: Cropland to Wetland: Woody,1,,,,,,,,
